order_key,customer_key,date_key,geo_key,channel_key,payment_key,discount_rate_level_key,flag_key,campaign_key,total_items,unique_products,subtotal,discount_amount,discount_rate,shipping_cost,tax_amount,revenue,profit,profit_margin,days_to_ship,days_to_deliver,ship_to_delivery_days,order_date,ship_date,delivery_date
29363,18057,631,15,2,8,4,10,3,2,2,98.00,14.71,12.94,13.74,16.66,113.69,28.96,25.47,1,2,1,2025-09-22,2025-09-23,2025-09-24
29364,18727,562,19,12,18,2,9,NULL,3,3,54.99,2.79,3.88,16.14,3.65,71.99,14.17,19.68,1,2,1,2025-07-15,2025-07-16,2025-07-17
29365,20028,727,8,10,6,3,4,NULL,2,2,21.26,1.91,7.22,4.58,2.52,26.45,6.14,23.21,0,6,6,2025-12-27,2025-12-27,2026-01-02
29366,9134,274,19,21,18,1,1,NULL,2,2,131.52,0.00,0.00,0.00,9.21,140.73,58.37,41.48,3,7,4,2024-09-30,2024-10-03,2024-10-07
29367,4755,593,10,8,18,1,4,4,2,2,25.16,0.00,0.00,4.94,4.78,34.88,10.13,29.04,3,8,5,2025-08-15,2025-08-18,2025-08-23
29368,2657,954,19,9,8,3,10,NULL,1,1,20.73,1.88,5.57,13.56,1.32,33.73,5.44,16.13,1,3,2,2026-08-11,2026-08-12,2026-08-14
29369,229,69,17,24,6,6,18,NULL,4,3,52.51,13.85,28.51,7.21,2.71,48.58,2.26,4.65,NULL,NULL,NULL,2024-03-09,NULL,NULL
29370,4592,566,6,22,16,4,10,NULL,3,3,187.04,20.70,10.34,12.15,21.62,200.11,62.17,31.07,0,2,2,2025-07-19,2025-07-19,2025-07-21
29371,14133,310,6,22,6,1,17,3,4,2,230.73,0.00,0.00,6.18,29.99,266.90,91.32,34.22,1,NULL,NULL,2024-11-05,2024-11-06,NULL
29372,3626,293,19,4,20,5,8,NULL,2,2,43.75,9.09,17.13,15.98,2.43,53.07,6.14,11.57,NULL,NULL,NULL,2024-10-19,NULL,NULL
29373,20459,5,18,9,18,4,1,NULL,4,4,95.84,11.04,11.65,4.01,5.94,94.75,20.78,21.93,0,4,4,2024-01-05,2024-01-05,2024-01-09
29374,17914,309,19,21,17,1,18,NULL,3,1,65.38,0.00,0.00,7.26,4.58,77.22,18.52,23.98,NULL,NULL,NULL,2024-11-04,NULL,NULL
29375,18701,361,2,1,6,1,1,NULL,6,4,238.35,0.00,0.00,4.27,23.84,266.46,107.04,40.17,1,5,4,2024-12-26,2024-12-27,2024-12-31
29376,19663,690,11,11,18,1,4,NULL,2,2,50.42,0.00,0.00,3.40,9.58,63.40,15.40,24.29,0,5,5,2025-11-20,2025-11-20,2025-11-25
29377,20339,699,13,21,6,1,19,NULL,2,2,91.19,0.00,0.00,5.47,18.24,114.90,37.88,32.97,1,4,3,2025-11-29,2025-11-30,2025-12-03
29378,10233,1,18,22,2,6,8,5,6,5,285.92,72.44,29.43,17.69,14.94,246.11,49.04,19.93,NULL,NULL,NULL,2024-01-01,NULL,NULL
29379,13535,946,17,11,6,1,19,NULL,3,1,36.41,0.00,0.00,5.06,2.55,44.02,11.40,25.90,1,5,4,2026-08-03,2026-08-04,2026-08-08
29380,375,462,17,9,20,1,18,NULL,5,3,162.51,0.00,0.00,7.23,11.38,181.12,69.90,38.59,NULL,NULL,NULL,2025-04-06,NULL,NULL
29381,15837,425,18,10,8,1,10,NULL,4,2,146.12,0.00,0.00,14.72,10.23,171.07,71.78,41.96,0,1,1,2025-02-28,2025-02-28,2025-03-01
29382,1904,126,9,22,2,1,19,NULL,2,2,32.64,0.00,0.00,5.74,6.20,44.58,14.84,33.29,2,6,4,2024-05-05,2024-05-07,2024-05-11
29383,1139,589,18,10,6,1,19,NULL,4,3,62.95,0.00,0.00,7.50,4.41,74.86,24.89,33.25,0,2,2,2025-08-11,2025-08-11,2025-08-13
29384,14174,762,15,21,8,1,10,NULL,3,3,58.93,0.00,0.00,14.31,11.79,85.03,18.39,21.63,1,2,1,2026-01-31,2026-02-01,2026-02-02
29385,8217,504,18,7,2,1,18,NULL,2,2,53.05,0.00,0.00,6.24,3.71,63.00,25.37,40.27,NULL,NULL,NULL,2025-05-18,NULL,NULL
29386,7094,457,18,20,7,3,18,NULL,6,5,197.94,17.40,8.76,5.47,12.64,198.65,63.47,31.95,NULL,NULL,NULL,2025-04-01,NULL,NULL
29387,10273,414,14,21,19,5,9,NULL,4,4,134.45,25.90,19.88,0.00,21.71,130.26,13.30,10.21,1,2,1,2025-02-17,2025-02-18,2025-02-19
29388,5906,898,10,23,6,3,13,NULL,3,2,269.72,18.27,5.71,20.75,47.78,319.98,74.73,23.35,NULL,NULL,NULL,2026-06-16,NULL,NULL
29389,1334,558,19,21,14,1,9,NULL,4,4,72.95,0.00,0.00,17.56,5.11,95.62,33.90,35.45,0,1,1,2025-07-11,2025-07-11,2025-07-12
29390,20004,160,19,22,6,1,19,NULL,3,3,64.77,0.00,0.00,5.14,4.53,74.44,20.66,27.75,2,6,4,2024-06-08,2024-06-10,2024-06-14
29391,9652,859,6,22,19,1,9,5,5,4,186.28,0.00,0.00,12.25,24.22,222.75,68.24,30.64,1,3,2,2026-05-08,2026-05-09,2026-05-11
29392,17276,953,6,6,6,1,19,NULL,1,1,19.80,0.00,0.00,5.06,2.57,27.43,8.86,32.30,0,5,5,2026-08-10,2026-08-10,2026-08-15
29393,923,562,17,20,10,4,19,NULL,3,3,121.92,14.10,12.22,0.00,7.55,115.37,40.35,34.97,0,2,2,2025-07-15,2025-07-15,2025-07-17
29394,12329,589,14,11,6,6,9,NULL,5,5,55.44,15.54,25.64,12.72,7.98,60.60,8.26,13.63,0,2,2,2025-08-11,2025-08-11,2025-08-13
29395,14354,456,17,23,9,1,3,NULL,2,2,21.36,0.00,0.00,3.84,1.50,26.70,7.56,28.31,NULL,NULL,NULL,2025-03-31,NULL,NULL
29396,12032,414,18,24,6,6,2,NULL,7,5,235.06,49.75,24.60,3.92,12.97,202.20,22.53,11.14,1,NULL,NULL,2025-02-17,2025-02-18,NULL
29397,7288,891,6,21,6,1,19,NULL,5,4,431.93,0.00,0.00,6.50,56.15,494.58,215.78,43.63,2,4,2,2026-06-09,2026-06-11,2026-06-13
29398,21085,859,14,12,6,1,9,NULL,2,2,58.68,0.00,0.00,12.55,11.74,82.97,17.85,21.51,1,2,1,2026-05-08,2026-05-09,2026-05-10
29399,21585,739,5,22,10,1,13,NULL,5,2,168.74,0.00,0.00,22.31,21.94,212.99,68.73,32.27,NULL,NULL,NULL,2026-01-08,NULL,NULL
29400,5179,809,13,8,3,1,9,NULL,4,2,155.77,0.00,0.00,15.99,31.15,202.91,56.10,27.65,1,2,1,2026-03-19,2026-03-20,2026-03-21
29401,5764,788,14,9,6,4,19,NULL,6,5,244.89,27.75,10.40,6.22,43.43,266.79,76.30,28.60,0,5,5,2026-02-26,2026-02-26,2026-03-03
29402,11175,837,18,22,18,6,19,NULL,2,2,191.70,44.79,27.29,6.94,10.28,164.13,23.04,14.04,0,3,3,2026-04-16,2026-04-16,2026-04-19
29403,9977,954,19,10,10,3,19,NULL,4,4,61.97,5.29,7.72,7.89,3.97,68.54,14.90,21.74,0,2,2,2026-08-11,2026-08-11,2026-08-13
29404,12066,681,1,23,6,1,17,NULL,5,4,177.26,0.00,0.00,0.00,17.73,194.99,85.04,43.61,2,NULL,NULL,2025-11-11,2025-11-13,NULL
29405,6269,761,13,21,6,1,9,NULL,2,2,23.62,0.00,0.00,13.78,4.72,42.12,6.95,16.50,1,3,2,2026-01-30,2026-01-31,2026-02-02
29406,12325,519,18,11,18,6,19,NULL,4,3,302.22,56.17,20.84,6.20,17.22,269.47,50.04,18.57,2,5,3,2025-06-02,2025-06-04,2025-06-07
29407,1833,612,17,22,18,6,9,NULL,2,2,42.59,11.81,24.12,16.03,2.15,48.96,4.32,8.82,1,2,1,2025-09-03,2025-09-04,2025-09-05
29408,4888,193,13,9,14,1,1,NULL,4,1,116.95,0.00,0.00,0.00,23.39,140.34,43.88,31.27,3,11,8,2024-07-11,2024-07-14,2024-07-22
29409,7624,330,18,9,8,1,18,NULL,4,4,136.01,0.00,0.00,7.20,9.52,152.73,61.96,40.57,NULL,NULL,NULL,2024-11-25,NULL,NULL
29410,18608,504,5,21,6,6,9,NULL,3,3,67.24,19.01,28.17,12.99,6.27,67.49,12.70,18.82,1,3,2,2025-05-18,2025-05-19,2025-05-21
29411,16605,791,18,24,6,1,6,NULL,6,2,302.80,0.00,0.00,14.03,21.20,338.03,93.05,27.53,1,3,2,2026-03-01,2026-03-02,2026-03-04
29412,8235,215,19,21,6,1,19,NULL,3,3,26.83,0.00,0.00,7.53,1.88,36.24,8.42,23.23,2,6,4,2024-08-02,2024-08-04,2024-08-08
29413,1842,469,18,24,6,1,9,NULL,1,1,9.06,0.00,0.00,13.07,0.63,22.76,3.72,16.34,1,3,2,2025-04-13,2025-04-14,2025-04-16
29414,5698,565,19,24,6,6,4,3,2,2,17.94,4.36,22.52,4.83,0.95,19.36,4.29,22.16,2,6,4,2025-07-18,2025-07-20,2025-07-24
29415,21816,878,20,24,6,4,12,2,3,2,161.07,18.39,10.28,26.17,9.99,178.84,46.32,25.90,0,NULL,NULL,2026-05-27,2026-05-27,NULL
29416,5222,18,14,6,10,1,19,NULL,3,3,72.45,0.00,0.00,5.19,14.49,92.13,27.98,30.37,2,6,4,2024-01-18,2024-01-20,2024-01-24
29417,14646,453,15,15,10,1,19,NULL,1,1,42.84,0.00,0.00,5.01,8.57,56.42,15.82,28.04,0,4,4,2025-03-28,2025-03-28,2025-04-01
29418,8232,726,6,24,18,4,14,5,2,2,39.13,8.91,14.71,26.43,3.93,60.58,5.38,8.88,0,0,0,2025-12-26,2025-12-26,2025-12-26
29419,18897,945,20,2,8,1,3,NULL,3,3,46.36,0.00,0.00,4.43,3.25,54.04,20.31,37.58,NULL,NULL,NULL,2026-08-02,NULL,NULL
29420,4962,606,17,21,8,1,5,NULL,3,2,62.65,0.00,0.00,4.26,4.39,71.30,28.64,40.17,1,6,5,2025-08-28,2025-08-29,2025-09-03
29421,14234,133,19,6,14,6,4,NULL,5,4,131.70,25.09,22.00,0.00,7.46,114.07,20.38,17.87,3,9,6,2024-05-12,2024-05-15,2024-05-21
29422,2200,449,18,20,11,5,19,NULL,1,1,28.05,5.04,16.10,6.68,1.61,31.30,2.92,9.33,0,5,5,2025-03-24,2025-03-24,2025-03-29
29423,9583,891,20,12,10,3,19,NULL,7,6,167.12,14.60,8.57,7.17,10.68,170.37,57.76,33.90,0,3,3,2026-06-09,2026-06-09,2026-06-12
29424,18440,766,17,21,10,6,19,NULL,3,3,161.93,37.88,27.01,7.54,8.68,140.27,22.05,15.72,2,5,3,2026-02-04,2026-02-06,2026-02-09
29425,18449,121,8,20,10,6,2,7,6,4,108.73,25.30,25.52,4.85,10.85,99.13,24.99,25.21,2,NULL,NULL,2024-04-30,2024-05-02,NULL
29426,21796,926,19,9,6,2,6,NULL,3,3,57.97,3.01,4.14,13.87,3.85,72.68,19.68,27.08,0,2,2,2026-07-14,2026-07-14,2026-07-16
29427,5160,120,3,20,7,3,19,NULL,4,3,227.26,16.98,7.13,6.87,21.03,238.18,82.52,34.65,0,5,5,2024-04-29,2024-04-29,2024-05-04
29428,15131,904,11,9,8,3,20,NULL,4,4,26.22,2.53,7.07,7.61,4.50,35.80,8.56,23.91,1,5,4,2026-06-22,2026-06-23,2026-06-27
29429,11710,413,19,5,19,5,18,NULL,3,1,54.34,9.00,15.96,7.87,3.17,56.38,16.61,29.46,NULL,NULL,NULL,2025-02-16,NULL,NULL
29430,14811,801,2,10,2,3,16,NULL,3,2,143.77,14.24,9.99,0.00,12.95,142.48,26.59,18.66,2,6,4,2026-03-11,2026-03-13,2026-03-17
29431,11515,152,20,5,6,1,19,NULL,4,3,181.82,0.00,0.00,5.84,12.73,200.39,79.03,39.44,2,7,5,2024-05-31,2024-06-02,2024-06-07
29432,3283,830,10,22,18,1,16,NULL,4,3,108.62,0.00,0.00,5.54,20.64,134.80,48.28,35.82,1,3,2,2026-04-09,2026-04-10,2026-04-12
29433,20957,757,20,11,6,6,9,NULL,3,2,89.22,19.73,21.69,16.62,4.86,90.97,15.23,16.74,0,1,1,2026-01-26,2026-01-26,2026-01-27
29434,11747,94,18,23,8,1,8,NULL,4,3,115.22,0.00,0.00,14.60,8.07,137.89,35.02,25.40,NULL,NULL,NULL,2024-04-03,NULL,NULL
29435,6435,96,13,19,12,3,3,NULL,3,3,139.08,13.19,8.52,3.82,25.18,154.89,25.90,16.72,NULL,NULL,NULL,2024-04-05,NULL,NULL
29436,9936,715,20,22,5,1,18,2,2,2,30.04,0.00,0.00,7.08,2.10,39.22,9.20,23.46,NULL,NULL,NULL,2025-12-15,NULL,NULL
29437,8906,177,17,3,8,6,3,NULL,1,1,26.86,6.18,24.56,3.03,1.45,25.16,3.59,14.27,NULL,NULL,NULL,2024-06-25,NULL,NULL
29438,10239,372,18,11,10,6,9,NULL,5,4,77.44,20.37,27.29,13.59,3.99,74.65,3.91,5.24,1,3,2,2025-01-06,2025-01-07,2025-01-09
29439,19654,827,19,24,14,1,9,NULL,2,2,57.06,0.00,0.00,17.70,3.99,78.75,18.85,23.94,0,1,1,2026-04-06,2026-04-06,2026-04-07
29440,7237,25,18,21,6,1,19,NULL,2,2,57.33,0.00,0.00,6.17,4.01,67.51,24.77,36.69,2,4,2,2024-01-25,2024-01-27,2024-01-29
29441,20140,329,10,3,8,3,10,NULL,2,2,72.71,7.02,7.50,15.45,12.48,93.62,26.80,28.63,1,3,2,2024-11-24,2024-11-25,2024-11-27
29442,13665,824,20,20,14,6,18,2,3,3,111.87,23.00,22.71,6.18,6.22,101.27,32.68,32.27,NULL,NULL,NULL,2026-04-03,NULL,NULL
29443,9241,831,5,6,6,3,9,NULL,5,4,301.98,19.86,5.99,12.85,36.68,331.65,85.47,25.77,1,3,2,2026-04-10,2026-04-11,2026-04-13
29444,700,896,19,19,6,1,19,NULL,2,2,53.94,0.00,0.00,6.16,3.78,63.88,18.03,28.22,2,5,3,2026-06-14,2026-06-16,2026-06-19
29445,11586,59,20,21,8,4,18,NULL,2,2,41.50,6.14,13.95,6.19,2.48,44.03,6.74,15.31,NULL,NULL,NULL,2024-02-28,NULL,NULL
29446,4795,265,13,24,6,3,19,NULL,3,1,46.86,4.74,8.32,6.41,8.42,56.95,10.33,18.14,2,7,5,2024-09-21,2024-09-23,2024-09-28
29447,21687,282,14,21,6,1,19,NULL,4,4,58.18,0.00,0.00,7.39,11.64,77.21,28.70,37.17,0,2,2,2024-10-08,2024-10-08,2024-10-10
29448,5249,155,1,21,10,1,19,NULL,4,3,121.28,0.00,0.00,7.59,12.13,141.00,46.07,32.67,0,2,2,2024-06-03,2024-06-03,2024-06-05
29449,5249,377,2,3,10,5,17,NULL,4,4,188.05,32.96,18.68,5.88,15.51,176.48,47.54,26.94,0,NULL,NULL,2025-01-11,2025-01-11,NULL
29450,19425,554,19,20,18,1,18,NULL,3,3,117.00,0.00,0.00,7.45,8.19,132.64,51.19,38.59,NULL,NULL,NULL,2025-07-07,NULL,NULL
29451,12942,226,17,9,18,1,9,NULL,2,2,36.31,0.00,0.00,12.75,2.54,51.60,13.12,25.43,1,3,2,2024-08-13,2024-08-14,2024-08-16
29452,1323,755,20,10,11,3,8,NULL,7,5,122.48,8.69,6.47,12.46,7.97,134.22,45.73,34.07,NULL,NULL,NULL,2026-01-24,NULL,NULL
29453,3300,908,15,23,10,5,19,NULL,5,4,107.65,20.11,19.14,0.00,17.51,105.05,21.31,20.29,1,3,2,2026-06-26,2026-06-27,2026-06-29
29454,5414,122,19,21,6,1,9,NULL,1,1,39.69,0.00,0.00,13.92,2.78,56.39,17.69,31.37,0,2,2,2024-05-01,2024-05-01,2024-05-03
29455,21558,509,20,6,6,1,4,NULL,4,2,61.62,0.00,0.00,3.45,4.31,69.38,23.29,33.57,1,5,4,2025-05-23,2025-05-24,2025-05-28
29456,974,4,17,22,18,1,4,NULL,3,3,90.01,0.00,0.00,3.79,6.30,100.10,38.50,38.46,0,5,5,2024-01-04,2024-01-04,2024-01-09
29457,7116,141,14,9,6,3,9,NULL,1,1,24.55,2.35,5.66,14.87,4.44,41.51,5.67,13.66,0,2,2,2024-05-20,2024-05-20,2024-05-22
29458,16053,707,2,13,10,1,16,NULL,5,4,40.49,0.00,0.00,5.41,4.05,49.95,19.55,39.14,0,3,3,2025-12-07,2025-12-07,2025-12-10
29459,7037,691,11,20,6,1,9,NULL,3,2,195.27,0.00,0.00,16.61,37.10,248.98,64.22,25.79,1,2,1,2025-11-21,2025-11-22,2025-11-23
29460,716,525,13,20,7,6,18,NULL,6,4,256.96,61.66,26.31,0.00,39.06,234.36,26.61,11.35,NULL,NULL,NULL,2025-06-08,NULL,NULL
29461,5584,416,3,19,10,5,8,NULL,3,3,24.13,6.18,16.52,17.68,1.79,37.42,4.66,12.45,NULL,NULL,NULL,2025-02-19,NULL,NULL
29462,5397,14,15,22,8,1,20,NULL,3,2,55.23,0.00,0.00,5.42,11.05,71.70,24.08,33.58,0,2,2,2024-01-14,2024-01-14,2024-01-16
29463,8109,271,20,1,10,1,9,NULL,2,2,25.97,0.00,0.00,15.05,1.82,42.84,12.46,29.08,0,1,1,2024-09-27,2024-09-27,2024-09-28
29464,19191,755,8,20,6,1,19,6,3,3,49.93,0.00,0.00,6.45,6.49,62.87,21.75,34.60,1,6,5,2026-01-24,2026-01-25,2026-01-30
29465,18780,899,17,21,6,7,1,NULL,3,2,76.67,22.64,36.65,3.97,3.78,61.78,0.20,0.32,2,10,8,2026-06-17,2026-06-19,2026-06-27
29466,8982,472,20,8,5,6,18,NULL,2,2,431.00,83.23,22.37,0.00,24.34,372.11,94.80,25.48,NULL,NULL,NULL,2025-04-16,NULL,NULL
29467,13757,167,17,24,2,7,19,NULL,4,3,73.81,21.96,35.63,6.16,3.63,61.64,14.74,23.91,1,4,3,2024-06-15,2024-06-16,2024-06-19
29468,14540,770,11,3,18,1,14,NULL,3,3,48.87,0.00,0.00,20.83,9.29,78.99,14.87,18.83,0,0,0,2026-02-08,2026-02-08,2026-02-08
29469,173,390,5,21,6,3,17,NULL,2,2,13.27,0.97,5.06,5.26,1.60,19.16,3.60,18.79,2,NULL,NULL,2025-01-24,2025-01-26,NULL
29470,2530,431,19,2,10,5,16,NULL,3,3,115.70,21.17,19.77,5.95,6.62,107.10,28.80,26.89,1,4,3,2025-03-06,2025-03-07,2025-03-10
29471,19683,410,18,23,8,1,3,NULL,3,3,46.16,0.00,0.00,3.28,3.23,52.67,22.76,43.21,NULL,NULL,NULL,2025-02-13,NULL,NULL
29472,6035,29,20,5,6,1,17,NULL,6,4,96.89,0.00,0.00,5.41,6.78,109.08,33.59,30.79,2,NULL,NULL,2024-01-29,2024-01-31,NULL
29473,13489,760,20,3,18,1,17,NULL,4,4,71.70,0.00,0.00,6.51,5.02,83.23,29.60,35.56,1,NULL,NULL,2026-01-29,2026-01-30,NULL
29474,8405,550,13,10,6,1,16,NULL,2,2,36.25,0.00,0.00,5.75,7.25,49.25,12.27,24.91,1,3,2,2025-07-03,2025-07-04,2025-07-06
29475,10369,912,6,4,6,4,19,NULL,5,3,171.43,18.37,10.21,6.95,19.90,179.91,59.04,32.82,0,3,3,2026-06-30,2026-06-30,2026-07-03
29476,19911,477,17,22,10,1,19,7,3,2,156.93,0.00,0.00,0.00,10.99,167.92,50.99,30.37,0,2,2,2025-04-21,2025-04-21,2025-04-23
29477,6947,467,9,22,6,3,1,NULL,1,1,41.90,3.64,7.38,3.81,7.27,49.34,8.95,18.14,0,5,5,2025-04-11,2025-04-11,2025-04-16
29478,11955,414,19,12,6,1,9,NULL,4,4,28.96,0.00,0.00,12.78,2.03,43.77,12.22,27.92,0,1,1,2025-02-17,2025-02-17,2025-02-18
29479,5027,919,14,22,16,1,18,NULL,3,2,153.90,0.00,0.00,6.21,30.78,190.89,46.50,24.36,NULL,NULL,NULL,2026-07-07,NULL,NULL
29480,13100,927,15,23,6,1,17,NULL,1,1,44.89,0.00,0.00,6.83,8.98,60.70,19.00,31.30,0,NULL,NULL,2026-07-15,2026-07-15,NULL
29481,20264,164,20,23,6,1,19,NULL,5,4,401.69,0.00,0.00,5.08,28.12,434.89,129.10,29.69,1,4,3,2024-06-12,2024-06-13,2024-06-16
29482,17297,322,18,21,10,1,16,NULL,2,2,102.13,0.00,0.00,0.00,7.15,109.28,30.85,28.23,2,6,4,2024-11-17,2024-11-19,2024-11-23
29483,6425,172,20,9,6,5,9,NULL,2,2,20.12,4.96,15.01,16.82,1.06,33.04,2.48,7.51,1,3,2,2024-06-20,2024-06-21,2024-06-23
29484,12191,869,3,9,18,1,19,NULL,6,4,149.58,0.00,0.00,0.00,14.96,164.54,63.24,38.43,1,4,3,2026-05-18,2026-05-19,2026-05-22
29485,8951,605,15,14,6,6,17,NULL,1,1,26.06,6.68,22.06,7.02,3.88,30.28,6.29,20.77,2,NULL,NULL,2025-08-27,2025-08-29,NULL
29486,20433,66,3,10,20,1,18,7,2,2,47.98,0.00,0.00,6.26,4.80,59.04,18.43,31.22,NULL,NULL,NULL,2024-03-06,NULL,NULL
29487,19444,188,19,23,6,5,19,NULL,1,1,42.26,8.32,19.38,6.62,2.38,42.94,9.11,21.22,0,3,3,2024-07-06,2024-07-06,2024-07-09
29488,21509,659,8,14,6,1,9,4,5,5,128.18,0.00,0.00,0.00,16.66,144.84,36.01,24.86,1,3,2,2025-10-20,2025-10-21,2025-10-23
29489,8586,601,19,24,6,1,19,3,4,4,73.70,0.00,0.00,6.99,5.16,85.85,35.31,41.13,1,4,3,2025-08-23,2025-08-24,2025-08-27
29490,21285,588,15,21,8,4,8,NULL,2,2,132.46,16.02,10.34,15.20,23.29,154.93,28.25,18.23,NULL,NULL,NULL,2025-08-10,NULL,NULL
29491,21226,731,19,5,6,4,14,NULL,1,1,40.84,8.01,13.41,24.61,2.30,59.74,8.68,14.53,0,1,1,2025-12-31,2025-12-31,2026-01-01
29492,19845,146,8,7,6,6,19,NULL,8,7,105.12,23.99,26.17,0.00,10.55,91.68,7.16,7.81,2,7,5,2024-05-25,2024-05-27,2024-06-01
29493,19187,831,14,21,18,1,19,NULL,2,2,49.66,0.00,0.00,7.61,9.93,67.20,16.32,24.29,1,5,4,2026-04-10,2026-04-11,2026-04-15
29494,7132,915,21,23,6,1,19,NULL,3,2,85.24,0.00,0.00,7.40,5.97,98.61,24.53,24.88,1,3,2,2026-07-03,2026-07-04,2026-07-06
29495,14045,644,20,8,10,3,9,3,3,2,67.25,6.80,8.38,16.44,4.23,81.12,16.06,19.80,1,3,2,2025-10-05,2025-10-06,2025-10-08
29496,14002,339,19,24,12,5,20,NULL,3,2,168.45,25.40,15.83,7.42,10.01,160.48,38.17,23.78,1,5,4,2024-12-04,2024-12-05,2024-12-09
29497,21673,715,20,8,14,1,2,NULL,7,5,152.28,0.00,0.00,4.89,10.66,167.83,61.53,36.66,0,NULL,NULL,2025-12-15,2025-12-15,NULL
29498,13681,579,19,21,6,4,4,NULL,3,3,41.25,5.80,13.75,4.26,2.48,42.19,6.76,16.02,1,7,6,2025-08-01,2025-08-02,2025-08-08
29499,8332,701,18,4,7,4,3,5,3,1,44.53,5.96,13.07,4.33,2.70,45.60,11.45,25.11,NULL,NULL,NULL,2025-12-01,NULL,NULL
29500,11121,708,19,12,6,6,9,NULL,1,1,73.82,16.76,21.27,17.74,3.99,78.79,17.39,22.07,0,1,1,2025-12-08,2025-12-08,2025-12-09
29501,16484,133,14,19,8,5,18,NULL,2,2,22.77,5.42,19.50,6.97,3.47,27.79,5.14,18.50,NULL,NULL,NULL,2024-05-12,NULL,NULL
29502,9907,541,20,15,10,1,14,NULL,5,4,213.57,0.00,0.00,0.00,14.95,228.52,65.47,28.65,0,1,1,2025-06-24,2025-06-24,2025-06-25
29503,5005,676,2,11,5,1,3,NULL,1,1,36.93,0.00,0.00,3.51,3.69,44.13,12.53,28.39,NULL,NULL,NULL,2025-11-06,NULL,NULL
29504,487,638,13,21,18,1,9,NULL,3,2,56.67,0.00,0.00,15.59,11.33,83.59,19.90,23.81,1,3,2,2025-09-29,2025-09-30,2025-10-02
29505,14137,907,18,15,14,1,19,NULL,4,4,219.96,0.00,0.00,7.26,15.40,242.62,97.04,40.00,2,7,5,2026-06-25,2026-06-27,2026-07-02
29506,12497,212,10,22,6,5,4,3,4,4,74.23,13.22,17.31,3.75,11.59,76.35,15.30,20.04,3,7,4,2024-07-30,2024-08-02,2024-08-06
29507,19916,284,19,13,9,1,18,NULL,3,2,102.20,0.00,0.00,0.00,7.15,109.35,44.33,40.54,NULL,NULL,NULL,2024-10-10,NULL,NULL
29508,11843,897,14,3,18,6,9,NULL,2,2,163.57,33.52,21.48,0.00,26.01,156.06,38.84,24.89,0,1,1,2026-06-15,2026-06-15,2026-06-16
29509,6889,479,18,21,6,5,19,NULL,2,2,142.33,25.18,19.24,5.51,8.20,130.86,33.43,25.55,0,5,5,2025-04-23,2025-04-23,2025-04-28
29510,20324,810,19,8,6,3,9,NULL,2,2,34.47,2.98,5.85,17.21,2.20,50.90,9.67,19.00,0,1,1,2026-03-20,2026-03-20,2026-03-21
29511,18708,875,17,24,18,5,17,NULL,5,5,83.33,14.69,18.24,7.09,4.80,80.53,17.72,22.00,1,NULL,NULL,2026-05-24,2026-05-25,NULL
29512,8097,905,19,4,5,1,18,7,3,3,66.91,0.00,0.00,7.85,4.68,79.44,25.52,32.12,NULL,NULL,NULL,2026-06-23,NULL,NULL
29513,1453,442,2,19,6,6,9,NULL,3,3,131.34,32.34,26.56,12.86,9.90,121.76,9.70,7.97,1,3,2,2025-03-17,2025-03-18,2025-03-20
29514,12466,499,19,8,18,1,4,4,3,1,19.65,0.00,0.00,3.73,1.38,24.76,6.65,26.86,1,9,8,2025-05-13,2025-05-14,2025-05-22
29515,19603,571,17,24,6,1,4,NULL,4,4,306.54,0.00,0.00,4.52,21.46,332.52,91.88,27.63,0,4,4,2025-07-24,2025-07-24,2025-07-28
29516,17898,749,17,3,7,1,16,NULL,2,2,32.70,0.00,0.00,7.31,2.29,42.30,10.18,24.07,1,5,4,2026-01-18,2026-01-19,2026-01-23
29517,6342,85,6,21,10,5,4,NULL,7,6,127.50,20.63,16.47,4.47,13.89,125.23,24.90,19.88,0,8,8,2024-03-25,2024-03-25,2024-04-02
29518,15319,146,11,21,10,3,9,NULL,3,2,117.19,8.38,6.47,0.00,20.67,129.48,34.41,26.58,1,3,2,2024-05-25,2024-05-26,2024-05-28
29519,20367,884,13,11,12,7,5,NULL,6,6,173.92,47.35,31.18,0.00,25.31,151.88,24.80,16.33,0,6,6,2026-06-02,2026-06-02,2026-06-08
29520,6284,246,18,22,14,5,17,4,1,1,13.42,3.62,19.71,7.88,0.69,18.37,2.74,14.92,0,NULL,NULL,2024-09-02,2024-09-02,NULL
29521,20460,810,17,21,18,1,14,NULL,3,3,46.28,0.00,0.00,20.40,3.24,69.92,23.11,33.05,0,1,1,2026-03-20,2026-03-20,2026-03-21
29522,17095,857,15,3,6,1,2,NULL,5,5,161.71,0.00,0.00,0.00,32.34,194.05,48.70,25.10,3,NULL,NULL,2026-05-06,2026-05-09,NULL
29523,16821,657,18,6,2,3,9,5,3,3,42.46,3.25,5.83,13.80,2.74,55.75,16.19,29.04,1,2,1,2025-10-18,2025-10-19,2025-10-20
29524,20029,816,18,2,6,1,9,NULL,9,6,198.03,0.00,0.00,17.85,13.86,229.74,79.65,34.67,1,3,2,2026-03-26,2026-03-27,2026-03-29
29525,1210,898,19,21,12,1,8,NULL,2,2,116.52,0.00,0.00,0.00,8.16,124.68,46.38,37.20,NULL,NULL,NULL,2026-06-16,NULL,NULL
